time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),rain (inch),snowfall (inch),wind_speed_10m (mp/h),wind_gusts_10m (mp/h)
2020-01-18T22:00,28,48,10.9,0,0,2.2,2.5
2020-01-18T23:00,22.6,58,10,0,0,3.8,4.7
2020-01-19T00:00,21.5,60,9.9,0,0,3.4,4.5
2020-01-19T01:00,21,63,10.5,0,0,4.1,5.6
2020-01-19T02:00,21.1,64,10.8,0,0,3.5,5.4
2020-01-19T03:00,20.1,67,10.9,0,0,3.9,5.1
2020-01-19T04:00,20.1,67,10.9,0,0,4.1,5.1
2020-01-19T05:00,20,65,10.3,0,0,4.7,5.8
2020-01-19T06:00,19.9,63,9.3,0,0,4.9,5.8
2020-01-19T07:00,20,60,8.4,0,0,4.3,5.8
2020-01-19T08:00,22.5,53,7.8,0,0,3.5,5.1
2020-01-19T09:00,27.3,42,7.3,0,0,2,6.7
2020-01-19T10:00,33.9,33,7.7,0,0,4.3,10.5
2020-01-19T11:00,39.9,26,8.1,0,0,6,13.6
2020-01-19T12:00,43.7,23,8.7,0,0,5.6,13.6
2020-01-19T13:00,44.8,23,9.1,0,0,4.7,13.4
2020-01-19T14:00,44.9,23,9.6,0,0,4.3,11.9
2020-01-19T15:00,44,25,10.4,0,0,5.9,11.2
2020-01-19T16:00,39.9,31,11.4,0,0,5.1,11.6
2020-01-19T17:00,31.3,50,14.6,0,0,6.5,8.3
2020-01-19T18:00,27.8,58,15.1,0,0,5.5,8.7
2020-01-19T19:00,27.1,61,15.5,0,0,3.8,7.6
2020-01-19T20:00,25.6,63,14.8,0,0,4.2,5.6
2020-01-19T21:00,23.6,70,15.4,0,0,4,6
2020-01-19T22:00,24.2,66,14.5,0,0,5.2,8.7
2020-01-19T23:00,22.9,64,12.7,0,0,4.5,8.7
2020-01-20T00:00,21.9,63,11.4,0,0,5.6,6.9
2020-01-20T01:00,22,59,9.9,0,0,4.6,7.2
2020-01-20T02:00,21,57,8,0,0,4.6,6.5
2020-01-20T03:00,20.8,52,6.1,0,0,4.6,6.5
2020-01-20T04:00,20.6,49,4.6,0,0,4.7,6.5
2020-01-20T05:00,20.8,43,1.7,0,0,3.7,6.5
2020-01-20T06:00,21.7,38,0.1,0,0,3,4.5
2020-01-20T07:00,23.1,34,-1,0,0,1.6,3.6
2020-01-20T08:00,22.2,35,-1.1,0,0,1.4,1.8
2020-01-20T09:00,27,28,-1.7,0,0,1.5,6
2020-01-20T10:00,32.8,21,-2.6,0,0,2.8,8.9
2020-01-20T11:00,39,16,-3.7,0,0,2.6,9.6
2020-01-20T12:00,44.5,11,-6.2,0,0,2.7,9.6
2020-01-20T13:00,48.2,10,-6.7,0,0,2.8,9.8
2020-01-20T14:00,49.5,10,-4,0,0,3.2,9.4
2020-01-20T15:00,48.7,12,-1.6,0,0,4.9,9.2
2020-01-20T16:00,42.4,17,0.3,0,0,4.7,9.4
2020-01-20T17:00,32.5,31,5.1,0,0,7.6,9.2
2020-01-20T18:00,31.3,34,5.8,0,0,5.9,9.2
2020-01-20T19:00,33.6,29,4.4,0,0,5.2,7.6
2020-01-20T20:00,32.1,32,5.5,0,0,5,6
2020-01-20T21:00,27.1,46,9.1,0,0,6.6,8.1
2020-01-20T22:00,32,39,10,0,0,2.9,7.8
2020-01-20T23:00,31.3,43,11.6,0,0,1.4,3.6
2020-01-21T00:00,31.1,45,12,0,0,0.5,2.2
2020-01-21T01:00,31.2,43,11.4,0,0,1.6,2.2
2020-01-21T02:00,31,41,10,0,0,3.4,3.4
2020-01-21T03:00,30.1,41,9.2,0,0,4.1,6.9
2020-01-21T04:00,28,43,8.6,0,0,2.4,6.7
2020-01-21T05:00,30.5,54,15.6,0,0,2.9,4
2020-01-21T06:00,31.7,51,15.8,0,0,4.5,5.8
2020-01-21T07:00,33.4,58,20.2,0,0,4.2,7.4
2020-01-21T08:00,33.5,63,22.1,0,0,3.5,6.3
2020-01-21T09:00,37.1,58,23.7,0,0,3.6,5.6
2020-01-21T10:00,41,53,25.2,0,0,0.2,6
2020-01-21T11:00,44.2,46,24.7,0,0,4.5,8.9
2020-01-21T12:00,45.6,42,23.7,0,0,5.7,13
2020-01-21T13:00,43.7,45,23.9,0,0,2.6,12.5
2020-01-21T14:00,45.4,44,24.8,0,0,3.4,6.7
2020-01-21T15:00,44.9,49,26.7,0,0,3.4,7.8
2020-01-21T16:00,42.7,55,27.6,0,0,3.3,6.3
2020-01-21T17:00,41.1,53,25.2,0,0,3.5,6.5
2020-01-21T18:00,35.6,65,25.2,0,0,5.6,6.5
2020-01-21T19:00,31.3,65,21,0,0,6.1,8.1
2020-01-21T20:00,35.4,55,20.8,0,0,2.4,7.2
2020-01-21T21:00,33.1,67,23.4,0,0,4.3,6.5
2020-01-21T22:00,33.7,72,25.7,0,0,5.2,6.9
2020-01-21T23:00,33.6,73,25.8,0,0,3.6,6.3
2020-01-22T00:00,34.6,68,25,0,0,3.4,5.8
2020-01-22T01:00,35.2,66,24.8,0,0,1.5,4.5
2020-01-22T02:00,28,83,23.5,0,0,5.4,6
2020-01-22T03:00,26.9,84,22.6,0,0,6,7.8
2020-01-22T04:00,28,81,22.7,0,0,5.8,8.1
2020-01-22T05:00,35.8,55,21,0,0,7.6,7.6
2020-01-22T06:00,36.2,54,21.2,0,0,6.7,12.8
2020-01-22T07:00,36.1,57,22.1,0,0,5.6,11.4
2020-01-22T08:00,34,63,22.6,0,0,4.8,9.2
2020-01-22T09:00,39.4,53,23.5,0,0,6.8,11.2
2020-01-22T10:00,46.3,40,23.5,0,0,8.8,15
2020-01-22T11:00,47,36,21.2,0,0,11,19.5
2020-01-22T12:00,47.8,32,19,0,0,12.9,23.5
2020-01-22T13:00,49.6,29,18.2,0,0,10.6,23.5
2020-01-22T14:00,49.6,30,19.3,0,0,10.1,20.1
2020-01-22T15:00,48.6,30,18.7,0,0,10,19
2020-01-22T16:00,45.7,36,20.1,0,0,7.2,17.9
2020-01-22T17:00,40.6,37,16.5,0,0,6,16.3
2020-01-22T18:00,43.3,40,20.4,0,0,16.9,26.8
2020-01-22T19:00,39.3,42,18,0,0,9,28.2
2020-01-22T20:00,37.4,45,17.9,0,0,5,14.8
2020-01-22T21:00,33.1,54,18.4,0,0,4.1,6.5
2020-01-22T22:00,33,55,18.7,0,0,7.1,11.2
2020-01-22T23:00,32.9,55,18.3,0,0,6.5,12.3
2020-01-23T00:00,32.4,54,17.6,0,0,6.7,10.7
2020-01-23T01:00,32.6,46,14.3,0,0,8.6,13.9
2020-01-23T02:00,31.6,47,13.5,0,0,7.8,14.1
2020-01-23T03:00,31.6,45,12.7,0,0,8.7,14.1
2020-01-23T04:00,31.4,40,10,0,0,9.5,16.3
2020-01-23T05:00,31.5,49,14.5,0,0,1,17
2020-01-23T06:00,25.8,64,15.2,0,0,6.6,6.9
2020-01-23T07:00,25.9,59,13.5,0,0,5.8,8.1
2020-01-23T08:00,28.7,50,12.4,0,0,3.1,7.4
2020-01-23T09:00,31.8,43,11.8,0,0,3.1,6.7
2020-01-23T10:00,33.8,41,12.4,0,0,5.5,11.9
2020-01-23T11:00,35.6,40,13.6,0,0,7.4,15
2020-01-23T12:00,38.4,38,14.9,0,0,9,17.9
2020-01-23T13:00,40.3,37,16,0,0,7.1,17.9
2020-01-23T14:00,42.4,36,17.2,0,0,4.2,15
2020-01-23T15:00,43.3,37,18.5,0,0,5.8,11.6
2020-01-23T16:00,41.4,42,19.9,0,0,6.5,12.1
2020-01-23T17:00,36.1,42,15,0,0,5.5,10.7
2020-01-23T18:00,35.3,43,14.9,0,0,5.5,10.3
2020-01-23T19:00,34.7,45,15.6,0,0,3.9,9.2
2020-01-23T20:00,34,49,17,0,0,3.8,6.3
2020-01-23T21:00,32.2,56,18.2,0,0,4.1,6.5
2020-01-23T22:00,29.5,66,19.4,0,0,4.5,7.2
2020-01-23T23:00,28.5,71,20.3,0,0,3.6,7.2
2020-01-24T00:00,30.4,67,20.7,0,0,3.3,6.3
2020-01-24T01:00,30.5,67,20.9,0,0,3.7,5.6
2020-01-24T02:00,30.7,67,21,0,0,3.9,4.7
2020-01-24T03:00,30.2,67,20.4,0,0,3.4,5.4
2020-01-24T04:00,30.4,63,19.4,0,0,3.7,6
2020-01-24T05:00,29.7,62,18.1,0,0,3.8,5.8
2020-01-24T06:00,30.8,58,17.9,0,0,2.1,4.7
2020-01-24T07:00,29,59,16.5,0,0,3.7,5.4
2020-01-24T08:00,31.1,54,16.3,0,0,7,10.1
2020-01-24T09:00,37.3,43,16.9,0,0,7.4,13.2
2020-01-24T10:00,45.1,32,17.2,0,0,4.9,13
2020-01-24T11:00,49.3,32,20.8,0,0,3.3,11
2020-01-24T12:00,51.4,31,21.6,0,0,1.2,8.9
2020-01-24T13:00,52.4,30,22.2,0,0,0.6,6.9
2020-01-24T14:00,52.8,31,22.9,0,0,2.4,7.6
2020-01-24T15:00,52.1,32,23.4,0,0,3.5,8.1
2020-01-24T16:00,48.7,42,26.8,0,0,4,8.1
2020-01-24T17:00,41.1,50,23.7,0,0,7.1,10.3
2020-01-24T18:00,40.2,51,23.7,0,0,5.8,8.5
2020-01-24T19:00,43.9,42,22.4,0,0,3.5,7.2
2020-01-24T20:00,38.6,55,24,0,0,4.6,4.9
2020-01-24T21:00,41.1,50,23.8,0,0,2,5.8
2020-01-24T22:00,40,52,23.9,0,0,1.3,2.7
2020-01-24T23:00,35.5,65,25,0,0,0.9,2
2020-01-25T00:00,32.5,74,25.1,0,0,2.5,3.8
2020-01-25T01:00,30.8,80,25.3,0,0,2.7,4.9
2020-01-25T02:00,29.6,85,25.7,0,0,3.8,6.7
2020-01-25T03:00,31.6,78,25.4,0,0,5.4,8.9
2020-01-25T04:00,30,80,24.7,0,0,5.1,9.2
2020-01-25T05:00,35.2,61,23.1,0,0,1,8.5
2020-01-25T06:00,32.3,72,24.3,0,0,3.4,4
2020-01-25T07:00,32.2,71,23.9,0,0,3.5,4.9
2020-01-25T08:00,35.2,67,25.2,0,0,1.8,4.7
2020-01-25T09:00,41,51,24.3,0,0,4.5,7.8
2020-01-25T10:00,44.8,40,21.7,0,0,3.8,8.5
2020-01-25T11:00,47.4,34,20.3,0,0,4.5,11
2020-01-25T12:00,48.9,31,19.4,0,0,4.1,11
2020-01-25T13:00,50.4,29,19.5,0,0,5.2,12.5
2020-01-25T14:00,51.5,26,18.1,0,0,8.2,16.1
2020-01-25T15:00,50.9,28,19.1,0,0,9.2,17.7
2020-01-25T16:00,48.9,32,20.7,0,0,4.5,17.2
2020-01-25T17:00,44.2,38,20.5,0,0,8.6,7.6
2020-01-25T18:00,41.1,43,20.4,0,0,10.3,17
2020-01-25T19:00,36,55,21.2,0,0,5.8,17.2
2020-01-25T20:00,31.8,67,22.1,0,0,3.7,9.4
2020-01-25T21:00,31.2,71,22.9,0,0,2.4,7.2
2020-01-25T22:00,31.8,73,24.1,0,0,2.4,4.9
2020-01-25T23:00,30.7,73,23,0,0,2.2,3.1
2020-01-26T00:00,33.5,63,22.2,0,0,4.3,3.8
2020-01-26T01:00,31.2,69,22.1,0,0,4.6,6.7
2020-01-26T02:00,29,74,21.7,0,0,3.5,6
2020-01-26T03:00,28.7,75,21.8,0,0,3.6,4.3
2020-01-26T04:00,26.3,79,20.7,0,0,5.4,6
2020-01-26T05:00,29.3,67,19.6,0,0,5.7,6.3
2020-01-26T06:00,28.1,67,18.5,0,0,5.6,6.7
2020-01-26T07:00,27.5,65,17.4,0,0,4.1,7.4
2020-01-26T08:00,28.9,63,17.9,0,0,4.1,6.3
2020-01-26T09:00,33.7,53,18.3,0,0,2.8,7.6
2020-01-26T10:00,38.9,44,19,0,0,3.4,9.4
2020-01-26T11:00,44.8,36,19.3,0,0,3.8,10.7
2020-01-26T12:00,49,30,19,0,0,4.4,12.1
2020-01-26T13:00,51.5,25,17.1,0,0,3.3,11.9
2020-01-26T14:00,52.8,23,16.4,0,0,2.3,10.5
2020-01-26T15:00,53.1,23,16.7,0,0,3.2,8.5
2020-01-26T16:00,51,29,19.9,0,0,6.3,10.5
2020-01-26T17:00,44.2,43,23.2,0,0,4.6,10.3
2020-01-26T18:00,41,47,22.5,0,0,5.6,6.9
2020-01-26T19:00,40.9,46,21.8,0,0,3.8,6.9
2020-01-26T20:00,33.4,63,22.3,0,0,3.4,4.9
2020-01-26T21:00,31.6,68,22.3,0,0,2.5,4.9
2020-01-26T22:00,29.6,74,22.5,0,0,3,5.1
2020-01-26T23:00,27.6,80,22.4,0,0,4,5.6
2020-01-27T00:00,27.4,79,21.8,0,0,4,5.6
2020-01-27T01:00,28,73,20.7,0,0,4.5,6
2020-01-27T02:00,30.9,64,20.3,0,0,2.3,5.8
2020-01-27T03:00,31.1,64,20.3,0,0,0.9,2.5
2020-01-27T04:00,31.2,64,20.3,0,0,3,2.9
2020-01-27T05:00,31,66,20.8,0,0,1.5,6.7
2020-01-27T06:00,29.9,72,21.9,0,0,2.1,2.9
2020-01-27T07:00,30.7,70,21.9,0,0,2.1,2.5
2020-01-27T08:00,32.2,65,21.7,0,0,2.8,4
2020-01-27T09:00,32.5,67,22.7,0,0.028,4.1,8.7
2020-01-27T10:00,33.7,67,23.9,0.004,0.138,2.7,8.9
2020-01-27T11:00,36.2,62,24.4,0,0,4.4,10.7
2020-01-27T12:00,36.2,63,25,0,0.028,5.4,11.9
2020-01-27T13:00,36.1,68,26.6,0,0.11,5.7,12.5
2020-01-27T14:00,33.7,80,28.3,0,0.276,2,12.1
2020-01-27T15:00,32.9,86,29,0,0.165,1.2,6.3
2020-01-27T16:00,33.7,85,29.8,0,0.028,0.5,6.5
2020-01-27T17:00,33.5,98,33,0.004,0,6.2,4.5
2020-01-27T18:00,33.1,99,32.9,0.004,0,4.7,11.4
2020-01-27T19:00,32.9,100,32.8,0.004,0,5.1,8.1
2020-01-27T20:00,33.4,99,33,0.004,0,3.8,8.3
2020-01-27T21:00,33.1,94,31.6,0,0,2.8,6
2020-01-27T22:00,34.4,66,24.2,0,0,6.3,9.6
2020-01-27T23:00,32.6,63,21.3,0,0,5.2,9.8
2020-01-28T00:00,32.5,58,19.1,0,0,5.1,7.2
2020-01-28T01:00,29.2,64,18.4,0,0,6.2,7.6
2020-01-28T02:00,31.4,56,17.5,0,0,4.4,7.8
2020-01-28T03:00,29.7,62,18.3,0,0,5.2,6.5
2020-01-28T04:00,32.8,52,17,0,0,3.4,6.5
2020-01-28T05:00,27.5,71,19.3,0,0,3.4,4.3
2020-01-28T06:00,31.3,58,18.1,0,0,1.5,4.5
2020-01-28T07:00,26.6,65,16.3,0,0,4.2,5.1
2020-01-28T08:00,28.7,55,14.5,0,0,3.3,6.5
2020-01-28T09:00,33.9,46,15.2,0,0,1.4,7.2
2020-01-28T10:00,37.2,38,14.1,0,0,0.5,5.8
2020-01-28T11:00,40,32,12.2,0,0,1,7.2
2020-01-28T12:00,42.5,26,9.9,0,0,1.7,8.5
2020-01-28T13:00,44.3,24,9.4,0,0,1.8,8.9
2020-01-28T14:00,45.6,23,9.5,0,0,1.7,8.5
2020-01-28T15:00,46,23,9.9,0,0,2.1,8.1
2020-01-28T16:00,45.2,26,12.4,0,0,2.9,7.4
2020-01-28T17:00,34.7,49,17.3,0,0,8.5,6.7
2020-01-28T18:00,32,48,14.4,0,0,7.4,10.1
2020-01-28T19:00,32.7,43,12.7,0,0,4.1,9.8
2020-01-28T20:00,27.7,55,13.6,0,0,4.4,7.2
2020-01-28T21:00,24.4,65,14.3,0,0,6,7.2
2020-01-28T22:00,25.3,61,13.7,0,0,4.3,7.2
2020-01-28T23:00,26.9,57,13.6,0,0,4.3,6.9
2020-01-29T00:00,25.4,60,13.4,0,0,4.1,6.9
2020-01-29T01:00,25.6,59,13.4,0,0,3.1,6.7
2020-01-29T02:00,25.3,63,14.4,0,0,2.9,4.7
2020-01-29T03:00,27,60,15,0,0,3.3,5.6
2020-01-29T04:00,28.3,63,17.2,0,0,3,6.3
2020-01-29T05:00,31.4,50,14.9,0,0,1.6,3.8
2020-01-29T06:00,29.6,60,17.4,0,0,4.1,4.7
2020-01-29T07:00,29,61,17.3,0,0,3.6,5.6
2020-01-29T08:00,30.3,57,16.9,0,0,4.6,6.5
2020-01-29T09:00,32.3,54,17.3,0,0.028,4.4,8.7
2020-01-29T10:00,35.5,52,19.6,0,0,4.3,10.1
2020-01-29T11:00,37.9,47,19.7,0,0,3.8,10.5
2020-01-29T12:00,40.2,45,20.3,0,0,3.3,10.7
2020-01-29T13:00,41.7,43,20.8,0,0,3.1,10.3
2020-01-29T14:00,42.5,43,21.4,0,0,2.8,10.3
2020-01-29T15:00,42.6,43,21.8,0,0,3,9.4
2020-01-29T16:00,42,45,22,0,0,4.2,8.7
2020-01-29T17:00,35,69,25.8,0,0,5.4,8.1
2020-01-29T18:00,32.7,79,26.9,0,0,4.9,7.6
2020-01-29T19:00,31.7,91,29.4,0,0.083,5.3,9.4
2020-01-29T20:00,32.1,90,29.5,0,0.11,2.9,9.4
2020-01-29T21:00,31.6,90,29,0,0.055,2.6,4.5
2020-01-29T22:00,30,93,28.2,0,0.083,4.3,6.7
2020-01-29T23:00,27.1,90,24.5,0,0.055,2.7,6.9
2020-01-30T00:00,27.7,77,21.4,0,0,4.2,6.7
2020-01-30T01:00,25.4,67,16.2,0,0,4.1,6.9
2020-01-30T02:00,23.9,70,15.4,0,0,5.3,8.3
2020-01-30T03:00,23.4,70,14.9,0,0,5.7,8.7
2020-01-30T04:00,22.7,61,11.1,0,0,5.4,9.8
2020-01-30T05:00,22.9,56,9.4,0,0,3.7,8.5
2020-01-30T06:00,25,50,9.1,0,0,5.2,9.6
2020-01-30T07:00,25.7,49,9,0,0,5.1,8.9
2020-01-30T08:00,28.7,41,7.8,0,0,4.7,8.5
2020-01-30T09:00,33.5,33,7.8,0,0,1.6,7.6
2020-01-30T10:00,38.7,29,9.1,0,0,3.4,9.2
2020-01-30T11:00,40.7,29,10.6,0,0,7,14.5
2020-01-30T12:00,41.6,31,12.8,0,0,6.8,15.2
2020-01-30T13:00,41.5,34,15.1,0,0,9,17.4
2020-01-30T14:00,38.9,43,18.5,0,0.028,6.2,17.7
2020-01-30T15:00,37.8,48,20,0,0,8.4,13.6
2020-01-30T16:00,36.4,55,21.6,0,0,9.8,16.6
2020-01-30T17:00,33,64,22.1,0,0.055,5.4,16.1
2020-01-30T18:00,31.2,84,27,0,0.193,5.8,12.5
2020-01-30T19:00,30.2,84,26,0,0.165,4,10.7
2020-01-30T20:00,26.5,94,25.1,0,0.138,3.4,11.6
2020-01-30T21:00,27.1,92,25.1,0,0.083,1.8,10.5
2020-01-30T22:00,25.9,91,23.5,0,0,4.1,6.5
2020-01-30T23:00,23.5,88,20.5,0,0,2.9,6.9
2020-01-31T00:00,23.3,76,16.8,0,0,4.3,6.9
2020-01-31T01:00,23,60,11.2,0,0,4.3,6.9
2020-01-31T02:00,22.9,50,7.1,0,0,5.3,7.6
2020-01-31T03:00,27.4,41,6.5,0,0,9.6,14.5
2020-01-31T04:00,28.9,38,6.6,0,0,13.2,20.8
2020-01-31T05:00,28.4,39,6.4,0,0,10.8,23.7
2020-01-31T06:00,29.4,34,4.6,0,0,9.4,18.3
2020-01-31T07:00,27.1,34,2.8,0,0,7.5,14.8
2020-01-31T08:00,32.3,28,2.8,0,0,5.4,10.3
2020-01-31T09:00,38.8,23,3.7,0,0,7.2,12.3
2020-01-31T10:00,43.1,19,4.1,0,0,6.6,12.8
2020-01-31T11:00,46.6,17,3.7,0,0,9.2,17
2020-01-31T12:00,48.9,15,3.7,0,0,12.9,22.6
2020-01-31T13:00,49.7,15,4,0,0,12.9,23.9
2020-01-31T14:00,50,17,7.1,0,0,12.3,23
2020-01-31T15:00,48.9,21,10.8,0,0,10.3,21.3
2020-01-31T16:00,45.1,25,11.2,0,0,9.5,17
2020-01-31T17:00,39.6,32,12.1,0,0,13.3,15.2
2020-01-31T18:00,38,35,13,0,0,14.2,23.3
2020-01-31T19:00,37.2,37,13.6,0,0,13,22.8
2020-01-31T20:00,37.1,39,14.5,0,0,13.1,20.8
2020-01-31T21:00,37,39,14.3,0,0,13.4,22.1
2020-01-31T22:00,37.5,40,15.4,0,0,13.5,21.9
2020-01-31T23:00,38.1,41,16.6,0,0,11.6,22.1
2020-02-01T00:00,36.3,47,17.8,0,0,7.7,19
2020-02-01T01:00,33.2,55,18.6,0,0,8.8,12.1
2020-02-01T02:00,35,51,18.7,0,0,8.8,10.7
2020-02-01T03:00,33.6,56,19.5,0,0,9.3,11.4
2020-02-01T04:00,34.1,56,20,0,0,8.6,11.4
2020-02-01T05:00,35.1,56,21.1,0,0,9,11.2
2020-02-01T06:00,36.9,56,22.7,0,0,5.4,10.7
2020-02-01T07:00,33.5,64,22.7,0,0,4.4,11.4
2020-02-01T08:00,37.9,63,26.3,0,0,4.2,6.9
2020-02-01T09:00,46.7,41,24.4,0,0,5.6,7.4
2020-02-01T10:00,54.1,31,24.2,0,0,10.4,15
2020-02-01T11:00,57.9,25,22.3,0,0,15.4,24.2
2020-02-01T12:00,60.8,20,19.3,0,0,19.1,31.5
2020-02-01T13:00,61.4,18,17.8,0,0,21.3,35.1
2020-02-01T14:00,61.3,19,18.1,0,0,21.9,36
2020-02-01T15:00,60.6,18,16.3,0,0,22.5,37.6
2020-02-01T16:00,58.1,17,13.7,0,0,22.6,38
2020-02-01T17:00,49.3,28,17.6,0,0,7,37.1
2020-02-01T18:00,44.2,31,15.7,0,0,5.4,8.3
2020-02-01T19:00,40.4,39,17.6,0,0,5.3,8.5
2020-02-01T20:00,38.3,49,20.6,0,0,7.8,11.2
2020-02-01T21:00,39.8,43,19.3,0,0,7.1,14.3
2020-02-01T22:00,38.8,44,18.7,0,0,8.4,13.2
2020-02-01T23:00,37.5,43,17.2,0,0,6.8,13.4
2020-02-02T00:00,34.5,46,15.7,0,0,6,11
2020-02-02T01:00,34.4,40,12.7,0,0,7.6,9.8
2020-02-02T02:00,35.2,36,10.9,0,0,7.5,10.3
2020-02-02T03:00,34.3,37,10.8,0,0,7.3,10.3
2020-02-02T04:00,33.8,38,10.8,0,0,8.1,10.7
2020-02-02T05:00,32.5,42,12.1,0,0,10.3,10.7
2020-02-02T06:00,37.3,32,10,0,0,8,13.2
2020-02-02T07:00,36.1,34,10.6,0,0,8.3,11.2
2020-02-02T08:00,42.3,30,13.3,0,0,7.7,11.6
2020-02-02T09:00,50,27,17.2,0,0,10.8,16.1
2020-02-02T10:00,57.4,22,19.3,0,0,12,19.9
2020-02-02T11:00,61.6,19,19.2,0,0,12.4,21.9
2020-02-02T12:00,63.5,18,19.2,0,0,15,25.7
2020-02-02T13:00,64.2,17,18.6,0,0,17.3,29.8
2020-02-02T14:00,65,16,18.3,0,0,17.8,30.6
2020-02-02T15:00,64.4,19,21.1,0,0,16.5,30.4
2020-02-02T16:00,62,21,21.3,0,0,14,27.7
2020-02-02T17:00,57.6,22,18.9,0,0,10.8,23
2020-02-02T18:00,51.4,24,15.9,0,0,8.7,17.9
2020-02-02T19:00,46.6,27,14.2,0,0,7.7,14.1
2020-02-02T20:00,41.3,34,15,0,0,6.2,12.3
2020-02-02T21:00,39.9,37,15.5,0,0,7,11.4
2020-02-02T22:00,37.9,43,17.6,0,0,7.3,12.8
2020-02-02T23:00,34.1,66,23.7,0,0,12.8,36
2020-02-03T00:00,33.1,70,24.3,0,0,11.9,22.4
2020-02-03T01:00,31.8,74,24.5,0,0,10.6,21.7
2020-02-03T02:00,32.1,73,24.5,0,0,9.8,18.6
2020-02-03T03:00,31.6,75,24.7,0,0,7.9,16.8
2020-02-03T04:00,30.7,80,25.1,0,0,7.6,13.6
2020-02-03T05:00,28.5,80,23,0,0.028,7.6,15
2020-02-03T06:00,27.7,82,22.9,0,0.055,6.7,13.2
2020-02-03T07:00,26.1,84,21.8,0,0.055,7.9,14.1
2020-02-03T08:00,24.7,81,19.6,0,0.055,6.9,14.1
2020-02-03T09:00,24.6,77,18.6,0,0.028,5.6,13.2
2020-02-03T10:00,24.4,76,18,0,0.028,6.6,13
2020-02-03T11:00,24.4,73,16.9,0,0.055,8.1,15.4
2020-02-03T12:00,24.3,70,15.9,0,0.028,10,18.6
2020-02-03T13:00,24.1,66,14.4,0,0.028,11,20.4
2020-02-03T14:00,24.2,62,13.1,0,0.028,10.7,20.8
2020-02-03T15:00,23.9,61,12.3,0,0.028,9.1,19.9
2020-02-03T16:00,23.4,61,12,0,0.028,7.8,17.2
2020-02-03T17:00,18.8,74,11.8,0,0.055,6.5,15
2020-02-03T18:00,19,76,12.6,0,0.083,5.6,12.1
2020-02-03T19:00,19.1,73,11.8,0,0.165,7.6,13.6
2020-02-03T20:00,18.7,73,11.4,0,0.138,8.2,14.5
2020-02-03T21:00,18,74,11,0,0.11,8.5,15.7
2020-02-03T22:00,17.5,71,9.8,0,0.11,7.9,15.7
2020-02-03T23:00,17.1,72,9.5,0,0.083,7.8,14.1
2020-02-04T00:00,16.8,71,9.1,0,0.055,7.8,14.3
2020-02-04T01:00,16.5,71,8.7,0,0.028,7.3,14.1
2020-02-04T02:00,16.3,71,8.7,0,0.028,7.6,13.4
2020-02-04T03:00,16.2,73,9,0,0.028,7.3,13.4
2020-02-04T04:00,16.2,73,9.1,0,0.028,7.1,13.2
2020-02-04T05:00,15.5,76,9.4,0,0.028,8.5,13
2020-02-04T06:00,14.4,75,7.9,0,0.055,6,14.1
2020-02-04T07:00,13.4,75,6.8,0,0.028,4.6,11
2020-02-04T08:00,13.5,76,7.2,0,0.028,6.1,10.7
2020-02-04T09:00,14.1,73,7,0,0.028,7.2,12.8
2020-02-04T10:00,15.2,66,5.9,0,0.028,6.8,12.8
2020-02-04T11:00,16,63,5.6,0,0,5.1,12.1
2020-02-04T12:00,17,61,5.7,0,0,5.4,11
2020-02-04T13:00,17.9,61,6.6,0,0,5.9,11.6
2020-02-04T14:00,18.1,56,4.8,0,0,5.7,11.9
2020-02-04T15:00,17.8,53,3.5,0,0,3.9,11
2020-02-04T16:00,16.2,58,3.8,0,0,2.9,8.3
2020-02-04T17:00,13.3,63,3.2,0,0,5.5,9.6
2020-02-04T18:00,8.5,69,0.4,0,0,4.7,9.6
2020-02-04T19:00,8.9,64,-0.7,0,0,5.6,10.3
2020-02-04T20:00,10.6,61,-0.3,0,0,3.8,7.8
2020-02-04T21:00,3.5,65,-5.6,0,0,4.5,6.7
2020-02-04T22:00,-3.2,67,-11.6,0,0,7.3,10.3
2020-02-04T23:00,-2.3,60,-12.8,0,0,6.3,10.5
2020-02-05T00:00,3,47,-12.6,0,0,4.8,8.9
2020-02-05T01:00,2.5,46,-13.5,0,0,3.7,6.9
2020-02-05T02:00,-4,54,-16.5,0,0,5.3,7.6
2020-02-05T03:00,-5.7,56,-17.5,0,0,5.9,8.7
2020-02-05T04:00,-7.7,58,-18.4,0,0,6.4,8.9
2020-02-05T05:00,-4.1,57,-15.4,0,0,5.5,12.3
2020-02-05T06:00,-10.1,58,-20.9,0,0,8.9,13.6
2020-02-05T07:00,2.4,40,-16.4,0,0,5.2,12.3
2020-02-05T08:00,7.4,34,-15.2,0,0,0.5,7.2
2020-02-05T09:00,9.1,35,-13.3,0,0,4.3,6.7
2020-02-05T10:00,11.7,49,-3.9,0,0,4.4,7.6
2020-02-05T11:00,18.8,50,3.1,0,0,2.6,7.2
2020-02-05T12:00,23.5,39,2.3,0,0,1.4,5.1
2020-02-05T13:00,25.3,40,4.1,0,0,2.1,4.7
2020-02-05T14:00,25.3,40,4.5,0,0,3.3,7.4
2020-02-05T15:00,24,44,5.4,0,0,3,7.6
2020-02-05T16:00,22.3,38,0.2,0,0,3.9,7.4
2020-02-05T17:00,24.2,29,-3.8,0,0,2.3,6.5
